experiment_type,model,concept,file,total_rows,failed_rows,failure_rate
avg,llama_30b_standard,sandwich,1_shape_sandwich.json,20,0,0.0
avg,llama_30b_standard,sandwich,20_size_sandwich_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,dining table,1_texture_dining table.json,20,0,0.0
avg,llama_30b_standard,dining table,20_weight_dining table_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,dining table,20_value_dining table_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_length_meters.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_height_meters.json,20,0,0.0
avg,llama_30b_standard,dining table,1_scenario_dining table.json,20,0,0.0
avg,llama_30b_standard,dining table,1_function_dining table.json,20,1,0.05
avg,llama_30b_standard,dining table,20_size_dining table_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,dining table,1_disposition_dining table.json,20,0,0.0
avg,llama_30b_standard,dining table,1_context_dining table.json,20,1,0.05
avg,llama_30b_standard,dining table,1_location_dining table.json,20,0,0.0
avg,llama_30b_standard,dining table,1_colour_dining table.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_height_inches.json,20,0,0.0
avg,llama_30b_standard,dining table,20_weight_dining table_weight_grams.json,20,0,0.0
avg,llama_30b_standard,dining table,20_value_dining table_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_length_feet.json,20,0,0.0
avg,llama_30b_standard,dining table,1_material_dining table.json,20,1,0.05
avg,llama_30b_standard,dining table,20_temperature_dining table_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,dining table,1_shape_dining table.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_width_inches.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_length_inches.json,20,0,0.0
avg,llama_30b_standard,dining table,20_value_dining table_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,dining table,1_pattern_dining table.json,20,0,0.0
avg,llama_30b_standard,dining table,20_weight_dining table_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,dining table,20_temperature_dining table_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_width_feet.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_width_meters.json,20,0,0.0
avg,llama_30b_standard,dining table,20_temperature_dining table_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,dining table,20_size_dining table_height_feet.json,20,0,0.0
avg,llama_30b_standard,dining table,20_weight_dining table_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_length_feet.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,hot dog,1_disposition_hot dog.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_value_hot dog_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_height_feet.json,20,0,0.0
avg,llama_30b_standard,hot dog,1_context_hot dog.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_weight_hot dog_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_temperature_hot dog_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_value_hot dog_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_weight_hot dog_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_height_meters.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_temperature_hot dog_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_width_inches.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_width_meters.json,20,0,0.0
avg,llama_30b_standard,hot dog,1_material_hot dog.json,20,0,0.0
avg,llama_30b_standard,hot dog,1_colour_hot dog.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_temperature_hot dog_temperature_celsius.json,20,1,0.05
avg,llama_30b_standard,hot dog,1_texture_hot dog.json,20,1,0.05
avg,llama_30b_standard,hot dog,1_scenario_hot dog.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_weight_hot dog_weight_grams.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_weight_hot dog_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_width_feet.json,20,0,0.0
avg,llama_30b_standard,hot dog,1_pattern_hot dog.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_value_hot dog_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_length_inches.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_height_inches.json,20,0,0.0
avg,llama_30b_standard,hot dog,20_size_hot dog_length_meters.json,20,0,0.0
avg,llama_30b_standard,hot dog,1_location_hot dog.json,20,0,0.0
avg,llama_30b_standard,hot dog,1_function_hot dog.json,20,0,0.0
avg,llama_30b_standard,hot dog,1_shape_hot dog.json,20,0,0.0
avg,llama_30b_standard,dog,1_location_dog.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_length_inches.json,20,0,0.0
avg,llama_30b_standard,dog,20_value_dog_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,dog,20_temperature_dog_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,dog,1_context_dog.json,20,2,0.1
avg,llama_30b_standard,dog,1_material_dog.json,20,1,0.05
avg,llama_30b_standard,dog,20_temperature_dog_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_width_inches.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_width_feet.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_width_centimeters.json,20,1,0.05
avg,llama_30b_standard,dog,20_size_dog_height_inches.json,20,0,0.0
avg,llama_30b_standard,dog,20_weight_dog_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,dog,20_temperature_dog_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,dog,1_texture_dog.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_length_meters.json,20,1,0.05
avg,llama_30b_standard,dog,20_weight_dog_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,dog,20_value_dog_monetary_value_pounds.json,20,1,0.05
avg,llama_30b_standard,dog,1_shape_dog.json,20,0,0.0
avg,llama_30b_standard,dog,1_colour_dog.json,20,1,0.05
avg,llama_30b_standard,dog,1_function_dog.json,20,0,0.0
avg,llama_30b_standard,dog,1_disposition_dog.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,dog,20_weight_dog_weight_grams.json,20,0,0.0
avg,llama_30b_standard,dog,1_scenario_dog.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_length_feet.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_height_meters.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_width_meters.json,20,0,0.0
avg,llama_30b_standard,dog,20_value_dog_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,dog,20_weight_dog_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,dog,20_size_dog_height_feet.json,20,0,0.0
avg,llama_30b_standard,dog,1_pattern_dog.json,20,1,0.05
avg,llama_30b_standard,cat,20_size_cat_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,cat,1_pattern_cat.json,20,0,0.0
avg,llama_30b_standard,cat,20_temperature_cat_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,cat,1_scenario_cat.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,cat,1_function_cat.json,20,0,0.0
avg,llama_30b_standard,cat,1_texture_cat.json,20,0,0.0
avg,llama_30b_standard,cat,20_value_cat_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,cat,1_material_cat.json,20,0,0.0
avg,llama_30b_standard,cat,20_value_cat_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_length_inches.json,20,0,0.0
avg,llama_30b_standard,cat,1_shape_cat.json,20,0,0.0
avg,llama_30b_standard,cat,20_temperature_cat_temperature_fahrenheit.json,20,1,0.05
avg,llama_30b_standard,cat,20_weight_cat_weight_grams.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_height_meters.json,20,0,0.0
avg,llama_30b_standard,cat,1_colour_cat.json,20,1,0.05
avg,llama_30b_standard,cat,1_location_cat.json,20,0,0.0
avg,llama_30b_standard,cat,1_context_cat.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_width_inches.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_width_feet.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_length_feet.json,20,1,0.05
avg,llama_30b_standard,cat,20_size_cat_height_feet.json,20,0,0.0
avg,llama_30b_standard,cat,20_value_cat_monetary_value_euros.json,20,1,0.05
avg,llama_30b_standard,cat,20_size_cat_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_height_inches.json,20,0,0.0
avg,llama_30b_standard,cat,20_weight_cat_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,cat,20_weight_cat_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,cat,20_weight_cat_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,cat,1_disposition_cat.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_width_meters.json,20,0,0.0
avg,llama_30b_standard,cat,20_temperature_cat_temperature_celsius.json,20,1,0.05
avg,llama_30b_standard,cat,20_size_cat_length_meters.json,20,0,0.0
avg,llama_30b_standard,cat,20_size_cat_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_length_meters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_width_feet.json,20,0,0.0
avg,llama_30b_standard,elephant,1_context_elephant.json,20,0,0.0
avg,llama_30b_standard,elephant,20_weight_elephant_weight_grams.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_value_elephant_monetary_value_euros.json,20,1,0.05
avg,llama_30b_standard,elephant,1_pattern_elephant.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_length_inches.json,20,0,0.0
avg,llama_30b_standard,elephant,20_temperature_elephant_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,elephant,1_colour_elephant.json,20,0,0.0
avg,llama_30b_standard,elephant,20_weight_elephant_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,elephant,1_shape_elephant.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_width_meters.json,20,0,0.0
avg,llama_30b_standard,elephant,1_location_elephant.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_height_meters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_length_feet.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_width_inches.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_weight_elephant_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_height_feet.json,20,0,0.0
avg,llama_30b_standard,elephant,20_weight_elephant_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,elephant,1_texture_elephant.json,20,1,0.05
avg,llama_30b_standard,elephant,20_size_elephant_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_value_elephant_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_height_inches.json,20,0,0.0
avg,llama_30b_standard,elephant,1_function_elephant.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_temperature_elephant_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_temperature_elephant_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,elephant,20_size_elephant_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,elephant,20_value_elephant_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,elephant,1_scenario_elephant.json,20,0,0.0
avg,llama_30b_standard,elephant,1_disposition_elephant.json,20,1,0.05
avg,llama_30b_standard,elephant,1_material_elephant.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_length_inches.json,20,0,0.0
avg,llama_30b_standard,cow,1_texture_cow.json,20,0,0.0
avg,llama_30b_standard,cow,20_temperature_cow_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,cow,1_location_cow.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_width_meters.json,20,0,0.0
avg,llama_30b_standard,cow,20_temperature_cow_temperature_fahrenheit.json,20,1,0.05
avg,llama_30b_standard,cow,20_value_cow_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,cow,20_weight_cow_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,cow,20_weight_cow_weight_pounds.json,20,1,0.05
avg,llama_30b_standard,cow,20_size_cow_length_feet.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_height_millimeters.json,20,1,0.05
avg,llama_30b_standard,cow,1_colour_cow.json,20,1,0.05
avg,llama_30b_standard,cow,1_scenario_cow.json,20,0,0.0
avg,llama_30b_standard,cow,20_value_cow_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_height_feet.json,20,0,0.0
avg,llama_30b_standard,cow,20_weight_cow_weight_grams.json,20,0,0.0
avg,llama_30b_standard,cow,20_value_cow_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_length_meters.json,20,0,0.0
avg,llama_30b_standard,cow,20_temperature_cow_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_width_inches.json,20,0,0.0
avg,llama_30b_standard,cow,1_function_cow.json,20,0,0.0
avg,llama_30b_standard,cow,1_material_cow.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_height_meters.json,20,1,0.05
avg,llama_30b_standard,cow,1_disposition_cow.json,20,0,0.0
avg,llama_30b_standard,cow,1_shape_cow.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_width_feet.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_height_inches.json,20,0,0.0
avg,llama_30b_standard,cow,1_context_cow.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,cow,20_weight_cow_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,cow,1_pattern_cow.json,20,0,0.0
avg,llama_30b_standard,cow,20_size_cow_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_length_meters.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_height_feet.json,20,0,0.0
avg,llama_30b_standard,bus,1_shape_bus.json,20,0,0.0
avg,llama_30b_standard,bus,1_context_bus.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_width_inches.json,20,0,0.0
avg,llama_30b_standard,bus,20_weight_bus_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,bus,1_texture_bus.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_length_inches.json,20,0,0.0
avg,llama_30b_standard,bus,1_colour_bus.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_width_feet.json,20,0,0.0
avg,llama_30b_standard,bus,1_pattern_bus.json,20,0,0.0
avg,llama_30b_standard,bus,1_scenario_bus.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,bus,20_weight_bus_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,bus,20_weight_bus_weight_grams.json,20,0,0.0
avg,llama_30b_standard,bus,20_value_bus_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,bus,20_temperature_bus_temperature_kelvin.json,20,1,0.05
avg,llama_30b_standard,bus,1_material_bus.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_height_inches.json,20,1,0.05
avg,llama_30b_standard,bus,1_disposition_bus.json,20,0,0.0
avg,llama_30b_standard,bus,20_temperature_bus_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,bus,1_location_bus.json,20,0,0.0
avg,llama_30b_standard,bus,1_function_bus.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,bus,20_weight_bus_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_width_meters.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_height_meters.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,bus,20_temperature_bus_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,bus,20_size_bus_length_feet.json,20,0,0.0
avg,llama_30b_standard,bus,20_value_bus_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,bus,20_value_bus_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,laptop,20_value_laptop_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,laptop,1_colour_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,1_function_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_length_inches.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,laptop,20_temperature_laptop_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_length_feet.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,laptop,20_weight_laptop_weight_grams.json,20,0,0.0
avg,llama_30b_standard,laptop,20_value_laptop_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,laptop,20_temperature_laptop_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,laptop,1_scenario_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_width_meters.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_width_feet.json,20,0,0.0
avg,llama_30b_standard,laptop,1_material_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,20_weight_laptop_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_length_meters.json,20,0,0.0
avg,llama_30b_standard,laptop,1_location_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,20_weight_laptop_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_width_inches.json,20,0,0.0
avg,llama_30b_standard,laptop,20_weight_laptop_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_height_inches.json,20,0,0.0
avg,llama_30b_standard,laptop,1_pattern_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,laptop,20_size_laptop_height_meters.json,20,1,0.05
avg,llama_30b_standard,laptop,20_size_laptop_height_feet.json,20,1,0.05
avg,llama_30b_standard,laptop,20_size_laptop_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,laptop,1_disposition_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,1_context_laptop.json,20,1,0.05
avg,llama_30b_standard,laptop,1_shape_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,20_temperature_laptop_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,laptop,1_texture_laptop.json,20,0,0.0
avg,llama_30b_standard,laptop,20_value_laptop_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_length_feet.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,toaster,1_function_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,20_weight_toaster_weight_grams.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_height_inches.json,20,1,0.05
avg,llama_30b_standard,toaster,1_colour_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,20_value_toaster_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_length_meters.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,toaster,1_texture_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_height_meters.json,20,1,0.05
avg,llama_30b_standard,toaster,1_pattern_toaster.json,20,1,0.05
avg,llama_30b_standard,toaster,20_size_toaster_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,toaster,1_location_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,1_shape_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,1_disposition_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,20_weight_toaster_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,toaster,1_scenario_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,20_value_toaster_monetary_value_euros.json,20,1,0.05
avg,llama_30b_standard,toaster,20_size_toaster_width_inches.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_width_feet.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,toaster,1_material_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,20_temperature_toaster_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,toaster,20_weight_toaster_weight_pounds.json,20,2,0.1
avg,llama_30b_standard,toaster,20_temperature_toaster_temperature_celsius.json,20,2,0.1
avg,llama_30b_standard,toaster,20_value_toaster_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,toaster,20_temperature_toaster_temperature_kelvin.json,20,1,0.05
avg,llama_30b_standard,toaster,20_size_toaster_width_meters.json,20,0,0.0
avg,llama_30b_standard,toaster,1_context_toaster.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_height_feet.json,20,1,0.05
avg,llama_30b_standard,toaster,20_weight_toaster_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_length_inches.json,20,0,0.0
avg,llama_30b_standard,toaster,20_size_toaster_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_weight_stop sign_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_width_meters.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_location_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_length_feet.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_temperature_stop sign_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_length_inches.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_length_meters.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_context_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_function_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_weight_stop sign_weight_grams.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_weight_stop sign_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_temperature_stop sign_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_material_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_temperature_stop sign_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_colour_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_height_feet.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_texture_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_shape_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_scenario_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_value_stop sign_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_width_feet.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_value_stop sign_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_height_meters.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_height_inches.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_size_stop sign_length_centimeters.json,20,1,0.05
avg,llama_30b_standard,stop sign,20_size_stop sign_width_inches.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_pattern_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_weight_stop sign_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,stop sign,1_disposition_stop sign.json,20,0,0.0
avg,llama_30b_standard,stop sign,20_value_stop sign_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,bear,20_value_bear_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_width_meters.json,20,0,0.0
avg,llama_30b_standard,bear,1_location_bear.json,20,0,0.0
avg,llama_30b_standard,bear,1_disposition_bear.json,20,1,0.05
avg,llama_30b_standard,bear,1_shape_bear.json,20,0,0.0
