emotion,emotion_label,emotion_definition,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Sadness,sadness,emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,"have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
