emotion,emotion_label,def_APA,def_Cambridge,def_SentiWordNet,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,"intense, typically uncontrolled anger",(a period of) extreme or violent anger,"a feeling of intense anger; \""hell hath no fury like a woman scorned\""; \""his face turned red with rage\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a strong sense of guilt and regret for a past action,a feeling of sadness and being sorry for something you have done,a feeling of deep regret (usually for some misdeed),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"an emotional state of unhappiness, ranging in intensity from mild to extreme and usually aroused by the loss of something that is highly valued (e.g., by the rupture of a relationship).","the feeling of being unhappy, especially because something bad has happened",emotions experienced when not in a state of well-being,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,-,the quality of being peaceful and calm,a disposition free from stress or emotion\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Submission,submission,"compliance with or surrender to the requests, demands, or will of others.","a willingness to allow control by other people or animals, or behaviour that shows this","the feeling of patient, submissive humbleness",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Surprise,surprise,an emotion typically resulting from the violation of an expectation or the detection of novelty in the environment.,the feeling caused by something unexpected happening,the astonishment you feel when something totally unexpected happens to you,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Terror,terror,intense and overwhelming fear,extreme fear,an overwhelming feeling of fear and anxiety,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
